timestamp,camera_id,image_path,rain_flag
2026-01-05T23:49:51.933227,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260105_234951.jpg,0
2026-01-05T23:49:52.806928,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260105_234952.jpg,0
2026-01-05T23:49:53.501667,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260105_234953.jpg,0
2026-01-05T23:49:54.207932,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260105_234954.jpg,0
2026-01-05T23:49:54.943804,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260105_234954.jpg,0
2026-01-05T23:49:55.636351,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260105_234955.jpg,0
2026-01-05T23:49:56.328477,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260105_234956.jpg,0
2026-01-05T23:49:56.852769,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260105_234956.jpg,0
2026-01-05T23:54:51.933339,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260105_235451.jpg,0
2026-01-05T23:54:52.792300,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260105_235452.jpg,0
2026-01-05T23:54:53.935773,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260105_235453.jpg,0
2026-01-05T23:54:54.656487,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260105_235454.jpg,0
2026-01-05T23:54:55.757137,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260105_235455.jpg,0
2026-01-05T23:54:56.458487,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260105_235456.jpg,0
2026-01-05T23:54:57.154063,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260105_235457.jpg,0
2026-01-05T23:54:57.844434,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260105_235457.jpg,0
2026-01-05T23:59:51.933561,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260105_235951.jpg,0
2026-01-05T23:59:52.796045,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260105_235952.jpg,0
2026-01-05T23:59:53.487949,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260105_235953.jpg,0
2026-01-05T23:59:54.187319,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260105_235954.jpg,0
2026-01-05T23:59:54.882553,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260105_235954.jpg,0
2026-01-05T23:59:55.578745,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260105_235955.jpg,0
2026-01-05T23:59:56.275254,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260105_235956.jpg,0
2026-01-05T23:59:56.982333,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260105_235956.jpg,0
2026-01-06T00:04:51.933693,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_000451.jpg,0
2026-01-06T00:04:52.797918,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_000452.jpg,0
2026-01-06T00:04:53.886225,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_000453.jpg,0
2026-01-06T00:04:54.651946,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_000454.jpg,0
2026-01-06T00:04:55.346378,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_000455.jpg,0
2026-01-06T00:04:56.038825,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_000456.jpg,0
2026-01-06T00:04:56.730692,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_000456.jpg,0
2026-01-06T00:04:57.425420,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_000457.jpg,0
2026-01-06T00:09:51.933996,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_000951.jpg,0
2026-01-06T00:09:53.072959,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_000953.jpg,0
2026-01-06T00:09:53.781992,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_000953.jpg,0
2026-01-06T00:09:54.488390,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_000954.jpg,0
2026-01-06T00:09:55.583936,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_000955.jpg,0
2026-01-06T00:09:56.283779,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_000956.jpg,0
2026-01-06T00:09:56.990921,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_000956.jpg,0
2026-01-06T00:09:57.689526,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_000957.jpg,0
2026-01-06T00:14:51.934170,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_001451.jpg,0
2026-01-06T00:14:53.035665,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_001453.jpg,0
2026-01-06T00:14:54.137657,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_001454.jpg,0
2026-01-06T00:14:54.842297,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_001454.jpg,0
2026-01-06T00:14:55.937838,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_001455.jpg,0
2026-01-06T00:14:56.676735,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_001456.jpg,0
2026-01-06T00:14:57.368671,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_001457.jpg,0
2026-01-06T00:14:58.059410,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_001458.jpg,0
2026-01-06T00:19:51.934408,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_001951.jpg,0
